material,route,street_width_um,wafer_thickness_um,lowk_stack_um,groove_power_W,groove_speed_mm_s,groove_passes,stealth_power_W,stealth_speed_mm_s,stealth_focal_depth_um,stealth_layers,plasma_pressure_mTorr,plasma_etch_rate_um_min,blade_feed_mm_s,blade_W_um,mat_K_Ic_MPa,mat_H_GPa,mat_E_GPa,mat_k_thermal,mat_sigma_flex_MPa,a_kerf_um,a_chip_um,a_haz_um,a_lowk_cleared_um,a_wph,b_method,b_kerf_um,b_chip_um,b_haz_um,b_ssd_um,b_residual_MPa,b_wph,feasible,n_violations,die_strength_MPa,total_chipping_um,max_haz_um,governing_crack_um,throughput_wph,residual_stress_MPa
Si,laser+stealth,20.0,80.0,2.0,24.071096112645243,274.227341960216,3,3.0674279689729476,203.00283027060397,86.2585861616353,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.64,1.014016,1.8,0.796,10.160411612283545,stealth,2.031,0.176,0.0023,0.07700000000000001,1.69,11.126187023198744,0,2,200.0,1.014016,1.8,0.9,5.310695323700584,5.5432
Si,laser+stealth,20.0,80.0,2.0,15.720187853038897,324.4393115442557,5,7.4936418257275434,180.88123515227272,49.75898327934312,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.059,0.9824096000000001,1.7999999999999998,1.145,7.488432070053524,stealth,2.359,0.342,0.0036,0.1212,1.69,7.0046668840981745,0,2,200.0,0.9824096000000001,1.7999999999999998,0.8999999999999999,3.6192378387023068,5.5432
Si,laser+stealth,20.0,80.0,2.0,38.89072100444512,231.19678551886446,5,6.67150766490864,311.33918896318914,57.61719232232987,1,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.273,1.0484512000000001,1.8000000000000003,1.545,5.483811893812471,stealth,1.782,0.234,0.0012,0.04020000000000001,1.69,26.506604048873047,0,2,200.0,1.0484512000000001,1.8000000000000003,0.9000000000000001,4.54377432316641,5.5432
Si,laser+stealth,20.0,80.0,2.0,20.2004209214125,330.0801010288186,5,6.06455205911756,489.47538888599337,70.87136672876807,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.403,1.0011232,1.8,1.179,7.606249191308475,stealth,2.333,0.257,0.0036,0.12,1.69,16.491543204903103,0,2,200.0,1.0011232,1.8,0.9,5.2054057526631885,5.5432
Si,laser+stealth,20.0,80.0,2.0,14.957618778327252,246.282739143438,5,2.6039015975798305,458.9222431702829,75.82682550228998,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,17.99,0.978656,1.8,1.304,5.815626859752826,stealth,2.012,0.206,0.0023,0.0762,1.69,21.40047234452797,0,1,200.0,0.978656,1.8,0.9,4.572924313806831,5.5432
Si,laser+stealth,20.0,80.0,2.0,31.841945017804214,130.93793428715492,5,7.120784066707772,193.49674485846595,44.139491965428775,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.011,1.0341984,1.8,1.998,3.2008974283623313,stealth,2.126,0.329,0.0024,0.0806,1.69,10.674697411705484,0,2,200.0,1.0341984,1.8,0.9,2.462497059586032,5.5432
Si,laser+stealth,20.0,80.0,2.0,35.16937841079382,232.45045466216223,3,5.035711030397657,496.809086730978,81.32352598453888,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.142,1.0413248,1.8000000000000003,0.912,8.782461163240749,stealth,2.088,0.196,0.0024,0.0792,1.69,22.66663677126814,0,2,200.0,1.0413248,1.8000000000000003,0.9000000000000001,6.329874947748825,5.5432
Si,laser+stealth,20.0,80.0,2.0,36.08742931212728,186.68024739725976,4,4.731697129731859,381.76795678061734,73.17675535993531,1,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.175,1.04312,1.7999999999999998,1.362,5.531360068982322,stealth,1.75,0.186,0.0012,0.039400000000000004,1.69,30.23645689794701,0,2,200.0,1.04312,1.7999999999999998,0.8999999999999999,4.675955775199984,5.5432
Si,laser+stealth,20.0,80.0,2.0,28.56546354137288,262.9044940437359,5,4.481955910664254,154.3869809382444,50.786790370731836,1,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.868,1.0264192,1.8,1.389,6.177816755733953,stealth,1.745,0.249,0.0012,0.039400000000000004,1.69,15.779828161583978,0,2,200.0,1.0264192,1.8,0.9,4.43967862611486,5.5432
Si,laser+stealth,20.0,80.0,2.0,15.353116335095397,210.53627991738978,3,7.813104814756722,164.80358929989575,56.1629383809673,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.027,0.9806688000000001,1.7999999999999998,0.85,8.037684430025013,stealth,2.365,0.316,0.0036,0.1216,1.69,6.432115178838146,0,1,200.0,0.9806688000000001,1.7999999999999998,0.8999999999999999,3.5729114032379297,5.5432
Si,laser+stealth,20.0,80.0,2.0,34.11841887954181,307.65189642402754,5,5.2676769390697515,329.69761693361545,83.51493923871196,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.102,1.0391488,1.8,1.316,7.135519490441343,stealth,2.093,0.19,0.0024,0.07940000000000001,1.69,16.626888206087024,0,2,200.0,1.0391488,1.8,0.9,4.9928225445461285,5.5432
Si,laser+stealth,20.0,80.0,2.0,13.858584656445634,292.92924590114217,4,6.512755887621115,468.9274306536393,52.474423526685904,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,17.884,0.9728896000000001,1.8,0.946,8.350905687330183,stealth,2.342,0.328,0.0036,0.12040000000000001,1.69,15.937153243727185,0,1,200.0,0.9728896000000001,1.8,0.9,5.479633594461969,5.5432
Si,laser+stealth,20.0,80.0,2.0,19.637947198063525,252.16087288361842,2,3.874618801112069,226.83476430974952,58.437483014786636,1,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.365,0.9990559999999999,1.8000000000000003,0.537,13.370160027285158,stealth,1.731,0.225,0.0012,0.03900000000000001,1.69,21.220500757343135,0,2,200.0,0.9990559999999999,1.8000000000000003,0.9000000000000001,8.202257041325048,5.5432
Si,laser+stealth,20.0,80.0,2.0,18.610841412230712,288.0715656835879,6,3.7831768391076377,218.82752710599743,71.44537227943823,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.292,0.9950848000000001,1.7999999999999998,1.496,5.6791087282803785,stealth,2.055,0.224,0.0023,0.07800000000000001,1.69,11.86487449744883,0,2,200.0,0.9950848000000001,1.7999999999999998,0.8999999999999999,3.840741948475741,5.5432
Si,laser+stealth,20.0,80.0,2.0,14.308005010569895,250.34520141436315,5,7.216870921098128,195.93704418488346,48.217977507645315,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,17.929,0.9753376,1.8,1.285,5.9044761340783785,stealth,2.128,0.314,0.0024,0.0806,1.69,10.791162718745776,0,1,200.0,0.9753376,1.8,0.9,3.8163357085921192,5.5432
Si,laser+stealth,20.0,80.0,2.0,33.61617030953284,369.93203365373523,3,5.2200326682467635,231.3142884085557,77.2696821982885,1,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.083,1.0381152,1.7999999999999998,0.718,13.124628630528413,stealth,1.759,0.176,0.0012,0.0396,1.69,21.526799187922823,0,2,200.0,1.0381152,1.7999999999999998,0.8999999999999999,8.153523901690571,5.5432
Si,laser+stealth,20.0,80.0,2.0,32.0888631605037,301.5651750283124,3,6.88735869890495,484.3911592190149,79.67907527081448,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.022,1.0347968,1.8000000000000003,0.791,11.033608445144393,stealth,2.349,0.227,0.0036,0.1208,1.69,16.355264469021765,0,2,200.0,1.0347968,1.8000000000000003,0.9000000000000001,6.58871888352265,5.5432
Si,laser+stealth,20.0,80.0,2.0,19.19341402868245,117.1947845312757,3,7.989670664048228,177.24381447170853,54.543647990938,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.334,0.9973696000000001,1.8000000000000003,1.178,4.682756536012386,stealth,2.139,0.292,0.0024,0.08120000000000001,1.69,9.888900393319814,0,2,200.0,0.9973696000000001,1.8000000000000003,0.9000000000000001,3.1779030466726765,5.5432
Si,laser+stealth,20.0,80.0,2.0,13.093499146774848,214.02987944217813,4,3.3716248067755683,369.34737743756637,65.43848035378868,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,17.805,0.968592,1.7999999999999998,1.096,6.278137802330272,stealth,2.26,0.268,0.0035,0.1162,1.69,13.107284421650027,0,1,200.0,0.968592,1.7999999999999998,0.8999999999999999,4.244908202807238,5.5432
Si,laser+stealth,20.0,80.0,2.0,34.9471943657859,188.7765190915632,4,7.066328374684498,211.06279453579796,89.00413302814616,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.133,1.0408352,1.8,1.348,5.589133413262514,stealth,2.126,0.176,0.0024,0.0806,1.69,11.504411814283939,0,2,200.0,1.0408352,1.8,0.9,3.76163584646716,5.5432
Si,laser+stealth,20.0,80.0,2.0,29.07623664188844,222.62048425596552,4,6.995501938005542,474.37563411865625,41.514179513248536,1,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.892,1.0277248,1.7999999999999998,1.21,6.509621640423559,stealth,1.786,0.285,0.0012,0.04020000000000001,1.69,34.41575365107289,0,2,200.0,1.0277248,1.7999999999999998,0.8999999999999999,5.474196220384088,5.5432
Si,laser+stealth,20.0,80.0,2.0,31.081941576016984,207.65048773456357,3,4.247181731984329,302.25401203516265,59.420976815831644,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.98,1.032512,1.8000000000000003,0.949,7.938445356925801,stealth,2.069,0.265,0.0024,0.07840000000000001,1.69,15.51123190985518,0,2,200.0,1.032512,1.8000000000000003,0.9000000000000001,5.251034610588155,5.5432
Si,laser+stealth,20.0,80.0,2.0,36.61911335008323,365.71209807617583,3,4.6222264355093206,168.09104720947306,44.58507316284104,1,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.194,1.0441536,1.8000000000000003,0.731,12.999239280457063,stealth,1.747,0.269,0.0012,0.039400000000000004,1.69,16.884884548667685,0,2,200.0,1.0441536,1.8000000000000003,0.9000000000000001,7.344724433818275,5.5432
Si,laser+stealth,20.0,80.0,2.0,38.07532828494597,198.31075157007146,5,6.764841209240737,268.51409342607747,73.85160607797083,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.245,1.046928,1.8,1.663,4.750095497102061,stealth,2.121,0.223,0.0024,0.08040000000000001,1.69,14.084589193410107,0,2,200.0,1.046928,1.8,0.9,3.552124434546635,5.5432
Si,laser+stealth,20.0,80.0,2.0,23.50409900302156,243.01378615433563,3,3.51091051536399,341.7385628469955,68.47775801320037,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.608,1.0122752000000002,1.7999999999999998,0.843,9.13598808823227,stealth,2.047,0.233,0.0023,0.0776,1.69,17.10429301624573,0,2,200.0,1.0122752000000002,1.7999999999999998,0.8999999999999999,5.955142653841016,5.5432
Si,laser+stealth,20.0,80.0,2.0,36.274372213410444,81.07914685505548,4,5.329375609959043,393.6030026743697,72.1728677635661,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.182,1.0435008,1.7999999999999998,2.068,2.500172904011357,stealth,2.318,0.25,0.0036,0.1192,1.69,13.819368211736993,0,1,200.0,1.0435008,1.7999999999999998,0.8999999999999999,2.117143472876158,5.5432
Si,laser+stealth,20.0,80.0,2.0,16.888774166473628,127.79577469975106,3,2.881829663398122,432.9653696541698,78.55874033946657,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.158,0.9877952000000001,1.8,1.107,5.079446048004387,stealth,2.024,0.199,0.0023,0.07680000000000001,1.69,20.500224748129977,0,2,200.0,0.9877952000000001,1.8,0.9,4.070802412196281,5.5432
Si,laser+stealth,20.0,80.0,2.0,25.896325019243378,195.09059680490157,4,3.9625289696586705,292.9475837900568,56.81890985388503,2,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.738,1.0193472000000001,1.8,1.272,5.762609308488912,stealth,2.061,0.273,0.0023,0.0782,1.69,15.123928063824435,0,2,200.0,1.0193472000000001,1.8,0.9,4.172701634931577,5.5432
Si,laser+stealth,20.0,80.0,2.0,21.14943629491536,101.94334143532716,5,4.304441064783183,415.02524102681633,85.60041555370643,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.466,1.0045504,1.7999999999999998,2.136,2.514375461636586,stealth,2.291,0.201,0.0035,0.1178,1.69,14.435780856586325,0,1,200.0,1.0045504,1.7999999999999998,0.8999999999999999,2.1413945968357466,5.5432
Si,laser+stealth,20.0,80.0,2.0,23.015305117862503,280.60803161009017,5,2.3291691067984326,336.7427207103283,47.955634448172695,3,20.0,8.0,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.58,1.0107519999999999,1.8000000000000003,1.303,6.55970955353135,stealth,2.212,0.327,0.0034,0.1138,1.69,12.125596666676168,0,2,200.0,1.0107519999999999,1.8000000000000003,0.9000000000000001,4.256841785693795,5.5432
Si,laser+plasma,20.0,80.0,2.0,31.13649298850105,190.60358856772103,6,4.0,300.0,60.0,2,18.837138471847815,10.597385323671755,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.982,1.0326208000000001,1.8,1.981,3.8500770631760295,plasma,16.0,0.05,0.0,0.0,5.0,5.686711461285231,0,2,200.0,1.0326208000000001,1.8,0.9,2.295770458350531,8.3567
Si,laser+plasma,20.0,80.0,2.0,18.169449535764322,182.48784796307,2,4.0,300.0,60.0,2,38.74081357915838,11.13678726246738,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.259,0.9932896000000001,1.7999999999999998,0.624,10.144378532883916,plasma,16.0,20.0,0.0,0.0,5.0,6.219578948880638,0,4,200.0,20.0,1.7999999999999998,0.8999999999999999,3.8556543087398647,8.3567
Si,laser+plasma,20.0,80.0,2.0,21.744138040725034,328.05304350836593,3,4.0,300.0,60.0,2,38.00409782667679,13.86956871616717,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.503,1.0065632,1.7999999999999998,0.717,11.859078657781962,plasma,16.0,20.0,0.0,0.0,5.0,7.364260166703324,0,4,200.0,20.0,1.7999999999999998,0.8999999999999999,4.543089073687157,8.3567
Si,laser+plasma,20.0,80.0,2.0,26.749076085174647,269.8987724129659,3,4.0,300.0,60.0,2,27.505918370364537,5.230952870849297,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.781,1.0216864,1.8000000000000003,0.815,10.020121149754623,plasma,16.0,20.0,0.0,0.0,5.0,3.2113713214201294,0,4,200.0,20.0,1.8000000000000003,0.9000000000000001,2.431950119578638,8.3567
Si,laser+plasma,20.0,80.0,2.0,35.77205701482133,110.93659798799784,5,4.0,300.0,60.0,2,20.679689465129485,9.359802955126858,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.164,1.0425216000000002,1.7999999999999998,2.205,2.7286235272856123,plasma,16.0,0.05,0.0,0.0,5.0,5.181136207792576,0,1,200.0,1.0425216000000002,1.7999999999999998,0.8999999999999999,1.7873324384251263,8.3567
Si,laser+plasma,20.0,80.0,2.0,31.663800003605175,151.76797520617072,5,4.0,300.0,60.0,2,18.361040277113993,4.528339518131728,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.004,1.0338176000000001,1.7999999999999998,1.854,3.6866409072645356,plasma,16.0,0.05,0.0,0.0,5.0,2.718381711643554,0,2,200.0,1.0338176000000001,1.7999999999999998,0.8999999999999999,1.5646622683454916,8.3567
Si,laser+plasma,20.0,80.0,2.0,38.60668540663971,219.86492736083557,4,4.0,300.0,60.0,2,23.14528982682881,11.487220425038602,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.263,1.0479072000000003,1.7999999999999998,1.266,6.435528476814778,plasma,16.0,0.05,0.0,0.0,5.0,6.1750668774652855,0,2,200.0,1.0479072000000003,1.7999999999999998,0.8999999999999999,3.1513039329008183,8.3567
Si,laser+plasma,20.0,80.0,2.0,27.568735759177677,263.2300284542406,4,4.0,300.0,60.0,2,18.112843180342175,14.03752267331557,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.821,1.0238624,1.7999999999999998,1.105,7.584502355698486,plasma,16.0,0.05,0.0,0.0,5.0,7.070794480484259,0,2,200.0,1.0238624,1.7999999999999998,0.8999999999999999,3.659322495706015,8.3567
Si,laser+plasma,20.0,80.0,2.0,35.35647612414486,333.26795766607813,5,4.0,300.0,60.0,2,7.010454140854954,7.715905826290913,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.149,1.0417056000000002,1.7999999999999998,1.27,7.672663624815261,plasma,16.0,0.05,0.0,0.0,5.0,3.7346884655485875,0,2,200.0,1.0417056000000002,1.7999999999999998,0.8999999999999999,2.511977197919363,8.3567
Si,laser+plasma,20.0,80.0,2.0,38.13566311083379,224.10885343872988,3,4.0,300.0,60.0,2,10.9605766994599,14.458365983889578,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.247,1.0470368,1.7999999999999998,0.939,8.500787310015447,plasma,16.0,20.0,0.0,0.0,5.0,6.821917528076758,0,4,200.0,20.0,1.7999999999999998,0.8999999999999999,3.7846888369525793,8.3567
Si,laser+plasma,20.0,80.0,2.0,23.880909963527685,212.36060930955807,3,4.0,300.0,60.0,2,8.518224095465008,4.333353811723498,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.629,1.0134176000000001,1.8000000000000003,0.904,8.100280126053676,plasma,16.0,20.0,0.0,0.0,5.0,2.3184218676704242,0,4,200.0,20.0,1.8000000000000003,0.9000000000000001,1.8025149956118705,8.3567
Si,laser+plasma,20.0,80.0,2.0,19.83646615455176,364.3920260618646,4,4.0,300.0,60.0,2,39.20817317215361,5.045646366935074,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.379,0.9998176000000002,1.7999999999999998,0.895,10.13020989100873,plasma,16.0,20.0,0.0,0.0,5.0,3.1802874541799753,0,4,200.0,20.0,1.7999999999999998,0.8999999999999999,2.4204189061523165,8.3567
Si,laser+plasma,20.0,80.0,2.0,30.611457436538316,303.227509344477,6,4.0,300.0,60.0,2,30.33403440322861,7.029849144411154,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.96,1.0314240000000001,1.8,1.567,5.955653016520965,plasma,16.0,0.05,0.0,0.0,5.0,4.190547204012629,0,2,200.0,1.0314240000000001,1.8,0.9,2.4597824361816887,8.3567
Si,laser+plasma,20.0,80.0,2.0,29.032811045105937,185.064243143952,4,4.0,300.0,60.0,2,23.806641152354374,4.6409157607689195,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.89,1.027616,1.7999999999999998,1.327,5.486761644862423,plasma,16.0,0.05,0.0,0.0,5.0,2.8506022244997347,0,2,200.0,1.027616,1.7999999999999998,0.8999999999999999,1.8759616582910652,8.3567
Si,laser+plasma,20.0,80.0,2.0,34.18888467766266,244.0019684307883,5,4.0,300.0,60.0,2,12.818653236967707,13.94731810294831,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.105,1.039312,1.8,1.478,5.765651134811022,plasma,16.0,0.05,0.0,0.0,5.0,6.7761951197712875,0,2,200.0,1.039312,1.8,0.9,3.115105725980005,8.3567
Si,laser+plasma,20.0,80.0,2.0,29.444488922116445,243.36957279715324,2,4.0,300.0,60.0,2,22.666425537065987,11.888534033731506,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.908,1.0285952,1.7999999999999998,0.58,12.979653142485422,plasma,16.0,20.0,0.0,0.0,5.0,6.3348815491268935,0,4,200.0,20.0,1.7999999999999998,0.8999999999999999,4.257134148932167,8.3567
Si,laser+plasma,20.0,80.0,2.0,26.18676657574259,102.3107723273501,5,4.0,300.0,60.0,2,7.490612087837382,14.432693550610505,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.753,1.0201632,1.8000000000000003,2.199,2.5231521138376407,plasma,16.0,0.05,0.0,0.0,5.0,6.387773981735571,0,1,200.0,1.0201632,1.8000000000000003,0.9000000000000001,1.8087149698997038,8.3567
Si,laser+plasma,20.0,80.0,2.0,22.15164115816809,259.6983798961472,5,4.0,300.0,60.0,2,16.964194362628106,9.893557187306133,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.528,1.0079232,1.7999999999999998,1.347,6.108230723908045,plasma,16.0,0.05,0.0,0.0,5.0,5.3202298421742515,0,2,200.0,1.0079232,1.7999999999999998,0.8999999999999999,2.8435318293583025,8.3567
Si,laser+plasma,20.0,80.0,2.0,32.0673621101296,168.6589924734053,4,4.0,300.0,60.0,2,10.469652014042659,4.093146319329087,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.021,1.0347424,1.8,1.41,5.030967894266644,plasma,16.0,0.05,0.0,0.0,5.0,2.289037036671342,0,2,200.0,1.0347424,1.8,0.9,1.5732327981922698,8.3567
Si,laser+plasma,20.0,80.0,2.0,14.881661688213466,318.43793660929737,6,4.0,300.0,60.0,2,29.590236511539903,7.61953045482361,80.0,23.0,0.83,10.0,130.0,148.0,200.0,17.983,0.9782752000000001,1.7999999999999998,1.375,6.231130017347818,plasma,16.0,0.05,0.0,0.0,5.0,4.482162553894227,0,1,200.0,0.9782752000000001,1.7999999999999998,0.8999999999999999,2.6069424919070174,8.3567
Si,laser+plasma,20.0,80.0,2.0,35.91115663304169,233.755260840957,5,4.0,300.0,60.0,2,5.966889772430326,9.399732941270017,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.169,1.0427936000000002,1.7999999999999998,1.52,5.540294316720938,plasma,16.0,0.05,0.0,0.0,5.0,4.262345073293084,0,2,200.0,1.0427936000000002,1.7999999999999998,0.8999999999999999,2.4090089664550423,8.3567
Si,laser+plasma,20.0,80.0,2.0,17.708704665519356,126.51074316958406,3,4.0,300.0,60.0,2,15.115456298960764,4.782441938497751,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.224,0.9913856000000001,1.7999999999999998,1.12,5.031582818878849,plasma,16.0,0.05,0.0,0.0,5.0,2.7914070032311287,0,2,200.0,0.9913856000000001,1.7999999999999998,0.8999999999999999,1.7953743820885661,8.3567
Si,laser+plasma,20.0,80.0,2.0,34.85351112148513,304.28373245517446,3,4.0,300.0,60.0,2,9.034745286425967,5.287385387944004,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.13,1.040672,1.8,0.796,11.11924965113671,plasma,16.0,20.0,0.0,0.0,5.0,2.8146465350541607,0,4,200.0,20.0,1.8,0.9,2.2460880348735945,8.3567
Si,laser+plasma,20.0,80.0,2.0,36.8510767502937,273.6087406061524,6,4.0,300.0,60.0,2,33.13378457369372,12.384583881993533,80.0,23.0,0.83,10.0,130.0,148.0,200.0,19.203,1.0446432,1.8,1.692,5.4132784442649315,plasma,16.0,0.05,0.0,0.0,5.0,6.706132411768246,0,2,200.0,1.0446432,1.8,0.9,2.9953734930060416,8.3567
Si,laser+plasma,20.0,80.0,2.0,28.124438392854955,264.0458755796111,4,4.0,300.0,60.0,2,28.07069155912984,11.814461681716796,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.847,1.0252768,1.8,1.106,7.605774652595611,plasma,16.0,0.05,0.0,0.0,5.0,6.400392129230954,0,2,200.0,1.0252768,1.8,0.9,3.4756076363692148,8.3567
Si,laser+plasma,20.0,80.0,2.0,29.57316204890173,80.27071304944653,3,4.0,300.0,60.0,2,24.365460776522568,13.122379177206719,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.914,1.0289216,1.8,1.515,3.267642523893113,plasma,16.0,0.05,0.0,0.0,5.0,6.879173723452158,0,2,200.0,1.0289216,1.8,0.9,2.2153432209715564,8.3567
Si,laser+plasma,20.0,80.0,2.0,28.728061538684003,313.1853107136723,5,4.0,300.0,60.0,2,8.3241037100576,9.67388208676012,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.876,1.0268544000000002,1.8,1.273,7.252224344363967,plasma,16.0,0.05,0.0,0.0,5.0,4.7046473417751775,0,2,200.0,1.0268544000000002,1.8,0.9,2.8535187864582823,8.3567
Si,laser+plasma,20.0,80.0,2.0,12.906597307558595,393.6637200281154,2,4.0,300.0,60.0,2,31.508647430964253,8.051970379036323,80.0,23.0,0.83,10.0,130.0,148.0,200.0,17.784,0.9674496,1.7999999999999998,0.403,19.08324710015027,plasma,16.0,20.0,0.0,0.0,5.0,4.7155841803217005,0,4,200.0,20.0,1.7999999999999998,0.8999999999999999,3.7812217362319966,8.3567
Si,laser+plasma,20.0,80.0,2.0,25.968449382820342,106.71958328659213,6,4.0,300.0,60.0,2,33.99153139314194,6.739022309197708,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.741,1.0195104000000001,1.7999999999999998,2.58,2.2023161798886988,plasma,16.0,0.05,0.0,0.0,5.0,4.06938161193926,0,1,200.0,1.0195104000000001,1.7999999999999998,0.8999999999999999,1.4289695172801509,8.3567
Si,laser+plasma,20.0,80.0,2.0,22.634245800328532,362.69503359840905,2,4.0,300.0,60.0,2,30.728818549893337,8.319028512681871,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.557,1.0095008,1.8,0.457,17.918253319902025,plasma,16.0,20.0,0.0,0.0,5.0,4.839148211853665,0,4,200.0,20.0,1.8,0.9,3.8101486846620425,8.3567
Si,laser+plasma,20.0,80.0,2.0,23.380857170454618,205.57374563751802,5,4.0,300.0,60.0,2,9.560860838910584,10.72913961671055,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.601,1.0118944,1.8,1.526,4.913379763491277,plasma,16.0,0.05,0.0,0.0,5.0,5.260375031212508,0,2,200.0,1.0118944,1.8,0.9,2.5404799651933088,8.3567
Si,laser+plasma,20.0,80.0,2.0,14.669877050453021,136.9314894725654,4,4.0,300.0,60.0,2,24.1299778503168,4.17904678375828,80.0,23.0,0.83,10.0,130.0,148.0,200.0,17.963,0.9771872000000001,1.7999999999999998,1.395,4.133460100899397,plasma,16.0,0.05,0.0,0.0,5.0,2.5944313177191995,0,1,200.0,0.9771872000000001,1.7999999999999998,0.8999999999999999,1.5939582952600708,8.3567
Si,laser+plasma,20.0,80.0,2.0,24.3766307906705,160.27391586936503,5,4.0,300.0,60.0,2,39.946196283158436,11.568236804678754,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.657,1.0149408,1.8,1.739,3.88323180232247,plasma,16.0,0.05,0.0,0.0,5.0,6.418287567631248,0,2,200.0,1.0149408,1.8,0.9,2.4194196510246013,8.3567
Si,laser+plasma,20.0,80.0,2.0,16.00940029623082,250.15984494832693,2,4.0,300.0,60.0,2,13.808250707131442,6.106176667650143,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.085,0.9838240000000001,1.7999999999999998,0.523,13.281675527121598,plasma,16.0,20.0,0.0,0.0,5.0,3.4337656924083615,0,4,200.0,20.0,1.7999999999999998,0.8999999999999999,2.728385159791333,8.3567
Si,laser+plasma,20.0,80.0,2.0,18.919864749193223,93.1394283953563,6,4.0,300.0,60.0,2,29.314760835401863,14.96428654261835,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.314,0.9962816000000001,1.7999999999999998,2.638,1.928826468679031,plasma,16.0,0.05,0.0,0.0,5.0,7.690354848440398,0,1,200.0,0.9962816000000001,1.7999999999999998,0.8999999999999999,1.5420605450909592,8.3567
Si,laser+plasma,20.0,80.0,2.0,17.242898937228325,308.41792955951473,5,4.0,300.0,60.0,2,37.43094879244993,6.9638958571979215,80.0,23.0,0.83,10.0,130.0,148.0,200.0,18.187,0.9893728000000002,1.8,1.191,7.15169816732512,plasma,16.0,0.05,0.0,0.0,5.0,4.209022815123064,0,2,200.0,0.9893728000000002,1.8,0.9,2.649625917197595,8.3567
